EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
449011;0;BS;2701;Basel;Gotthardstrasse;128;4054;0;Basel;2609247.049;1266760.479;de
449012;0;BS;2701;Basel;Furkastrasse;1;4054;0;Basel;2609293.126;1266227.029;de
449013;0;BS;2701;Basel;Furkastrasse;7;4054;0;Basel;2609288.557;1266243.017;de
449014;0;BS;2701;Basel;Furkastrasse;9;4054;0;Basel;2609285.237;1266258.199;de
449015;0;BS;2701;Basel;Furkastrasse;25;4054;0;Basel;2609276.098;1266304.307;de
449016;0;BS;2701;Basel;Furkastrasse;27;4054;0;Basel;2609274.451;1266311.841;de
449017;0;BS;2701;Basel;Furkastrasse;29;4054;0;Basel;2609272.875;1266319.18;de
449018;0;BS;2701;Basel;Furkastrasse;31;4054;0;Basel;2609270.773;1266328.409;de
449019;0;BS;2701;Basel;Furkastrasse;33;4054;0;Basel;2609269.625;1266333.776;de
449020;0;BS;2701;Basel;Furkastrasse;35;4054;0;Basel;2609268.422;1266339.279;de
449021;0;BS;2701;Basel;Furkastrasse;37;4054;0;Basel;2609267.169;1266345.074;de
