EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
191466812;0;AI;3111;Oberegg;Eschenmoosstrasse;40a;9413;0;Oberegg;2761730.299;1254690.423;de
191466850;0;AI;3105;Schwende;Klosterspitzstrasse;8;9050;0;Appenzell;2749419.738;1242003.863;de
191466851;0;AI;3101;Appenzell;Lank;34a;9050;0;Appenzell;2747899.396;1245375.8;de
191466870;0;AI;3111;Oberegg;Dorfstrasse;13;9413;0;Oberegg;2759419.709;1254545.875;de
191467130;0;AI;3111;Oberegg;Eschenmoosstrasse;53;9413;0;Oberegg;2761692.358;1254718.609;de
191467790;0;AI;3111;Oberegg;Rüteggstrasse;38;9413;0;Oberegg;2757693.476;1254287.571;de
191467791;0;AI;3111;Oberegg;Rüteggstrasse;36;9413;0;Oberegg;2757830.472;1254343.569;de
191470770;0;AI;3103;Rüte;Alp Soll;6b;9058;0;Brülisau;2753976.083;1238493.829;de
191471314;0;AI;3111;Oberegg;Schwellmühlestrasse;4;9413;0;Oberegg;2759699.833;1254496.271;de
191473051;0;AI;3101;Appenzell;Nollisweid;36a;9050;5;Appenzell Meistersrüte;2750412.579;1245494.833;de
191473411;0;AI;3102;Gonten;Sonnhaldenstrasse;13;9108;0;Gonten;2744039.403;1243637.817;de
