EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
254260;0;SZ;1349;Wangen (SZ);Weidweg;1;8854;0;Siebnen;2710631.852;1226592.913;de
254261;0;SZ;1349;Wangen (SZ);Weidweg;3;8854;0;Siebnen;2710641.927;1226617.032;de
254262;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;54;8854;0;Siebnen;2710600.627;1226547.826;de
254263;0;SZ;1349;Wangen (SZ);Weidweg;8;8854;0;Siebnen;2710692.411;1226676.347;de
254264;0;SZ;1349;Wangen (SZ);Weidweg;2;8854;0;Siebnen;2710672.164;1226597.189;de
254265;0;SZ;1349;Wangen (SZ);Weidweg;9;8854;0;Siebnen;2710712.424;1226633.115;de
254266;0;SZ;1349;Wangen (SZ);Weidweg;6;8854;0;Siebnen;2710696.472;1226536.163;de
254267;0;SZ;1349;Wangen (SZ);Aabächliweg;2;8854;0;Siebnen;2710665.518;1226447.584;de
254268;0;SZ;1349;Wangen (SZ);Aabächliweg;1;8854;0;Siebnen;2710677.712;1226489.72;de
254269;0;SZ;1349;Wangen (SZ);Weidweg;5;8854;0;Siebnen;2710685.456;1226589.256;de
254271;0;SZ;1349;Wangen (SZ);Weidweg;10;8854;0;Siebnen;2710720.643;1226665.563;de
254272;0;SZ;1349;Wangen (SZ);Aabächliweg;3;8854;0;Siebnen;2710677.271;1226475.783;de
254273;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;43;8854;0;Siebnen;2710591.081;1226403.375;de
254274;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;45;8854;0;Siebnen;2710579.953;1226436.744;de
254275;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;47;8854;0;Siebnen;2710590.409;1226470.011;de
254276;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;49;8854;0;Siebnen;2710583.136;1226523.587;de
254277;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;51;8854;0;Siebnen;2710578.307;1226562.954;de
254278;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;53;8854;0;Siebnen;2710579.454;1226597.347;de
254280;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;57;8854;0;Siebnen;2710600.87;1226688.935;de
254281;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;59;8854;0;Siebnen;2710604.487;1226710.816;de
254282;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;61;8854;0;Siebnen;2710607.181;1226739.3;de
254283;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;63;8854;0;Siebnen;2710659.615;1226760.903;de
254284;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;66a;8854;0;Siebnen;2710644.847;1226736.668;de
254285;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;66b;8854;0;Siebnen;2710650.721;1226736.864;de
254286;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;66c;8854;0;Siebnen;2710656.031;1226738.553;de
254287;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;66d;8854;0;Siebnen;2710661.344;1226738.726;de
254288;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;68a;8854;0;Siebnen;2710689.669;1226733.009;de
254289;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;68b;8854;0;Siebnen;2710689.861;1226727.24;de
254290;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;68c;8854;0;Siebnen;2710691.552;1226721.983;de
254291;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;68d;8854;0;Siebnen;2710691.74;1226716.335;de
254292;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;68e;8854;0;Siebnen;2710691.923;1226710.717;de
254294;0;SZ;1349;Wangen (SZ);Bahnhofstrasse;72;8854;0;Siebnen;2710713.786;1226716.48;de
254295;0;SZ;1349;Wangen (SZ);Kreuzstrasse;1;8854;0;Siebnen;2710572.34;1226746.771;de
254296;0;SZ;1349;Wangen (SZ);Kreuzstrasse;2;8854;0;Siebnen;2710603.601;1226759.208;de
254297;0;SZ;1349;Wangen (SZ);Kreuzstrasse;4;8854;0;Siebnen;2710589.914;1226765.441;de
254298;0;SZ;1349;Wangen (SZ);Kreuzstrasse;6;8854;0;Siebnen;2710572.085;1226763.772;de
254299;0;SZ;1349;Wangen (SZ);Kreuzstrasse;8;8854;0;Siebnen;2710539.637;1226769.577;de
254300;0;SZ;1349;Wangen (SZ);Kreuzstrasse;10;8854;0;Siebnen;2710518.745;1226772.907;de
254301;0;SZ;1349;Wangen (SZ);Kreuzstrasse;12;8854;0;Siebnen;2710494.261;1226777.502;de
254302;0;SZ;1349;Wangen (SZ);Kreuzstrasse;14;8854;0;Siebnen;2710467.257;1226782.565;de
254303;0;SZ;1349;Wangen (SZ);Kreuzstrasse;18;8854;0;Siebnen;2710424.223;1226798.005;de
254304;0;SZ;1349;Wangen (SZ);Kreuzstrasse;20;8854;0;Siebnen;2710397.76;1226799.161;de
254305;0;SZ;1349;Wangen (SZ);Kreuzstrasse;22;8854;0;Siebnen;2710390.987;1226800.625;de
254306;0;SZ;1349;Wangen (SZ);Kreuzstrasse;23a;8854;0;Siebnen;2710407.443;1226713.442;de
254307;0;SZ;1349;Wangen (SZ);Kreuzstrasse;23;8854;0;Siebnen;2710401.156;1226709.545;de
254308;0;SZ;1349;Wangen (SZ);Kreuzstrasse;24;8854;0;Siebnen;2710363.677;1226805.092;de
254309;0;SZ;1349;Wangen (SZ);Kreuzstrasse;28;8854;0;Siebnen;2710317.138;1226821.086;de
254311;0;SZ;1349;Wangen (SZ);Mühlestrasse;39;8854;0;Siebnen;2710117.169;1226953.915;de
254312;0;SZ;1349;Wangen (SZ);Kreuzstrasse;26;8854;0;Siebnen;2710341.86;1226810.693;de
254313;0;SZ;1349;Wangen (SZ);Unterwydenhof;3;8854;0;Siebnen;2710126.319;1226802.127;de
254314;0;SZ;1349;Wangen (SZ);Unterwydenhof;5;8854;0;Siebnen;2710152.656;1226797.81;de
254315;0;SZ;1349;Wangen (SZ);Unterwydenhof;7;8854;0;Siebnen;2710183.324;1226788.868;de
254316;0;SZ;1349;Wangen (SZ);Unterwydenhof;6;8854;0;Siebnen;2710172.632;1226764.791;de
254317;0;SZ;1349;Wangen (SZ);Unterwydenhof;8;8854;0;Siebnen;2710203.657;1226755.558;de
254318;0;SZ;1349;Wangen (SZ);Unterwydenhof;9;8854;0;Siebnen;2710206.568;1226780.063;de
254319;0;SZ;1349;Wangen (SZ);Unterwydenhof;11;8854;0;Siebnen;2710209.379;1226802.592;de
254320;0;SZ;1349;Wangen (SZ);Unterwydenhof;2;8854;0;Siebnen;2710128.942;1226782.718;de
254321;0;SZ;1349;Wangen (SZ);Flurweg;2;8854;0;Siebnen;2710074.961;1226765.275;de
254322;0;SZ;1349;Wangen (SZ);Flurweg;4;8854;0;Siebnen;2710095.999;1226758.402;de
254323;0;SZ;1349;Wangen (SZ);Flurweg;7;8854;0;Siebnen;2710143.639;1226757.83;de
254324;0;SZ;1349;Wangen (SZ);Flurweg;8;8854;0;Siebnen;2710132.593;1226748.026;de
254325;0;SZ;1349;Wangen (SZ);Mühlestrasse;32;8854;0;Siebnen;2710063.728;1226732.787;de
254326;0;SZ;1349;Wangen (SZ);Mühlestrasse;30;8854;0;Siebnen;2710054.66;1226712.935;de
254327;0;SZ;1349;Wangen (SZ);Tostelweg;2;8854;0;Siebnen;2710072.445;1226709.629;de
254328;0;SZ;1349;Wangen (SZ);Tostelweg;1;8854;0;Siebnen;2710085.001;1226725.465;de
254329;0;SZ;1349;Wangen (SZ);Tostelweg;3;8854;0;Siebnen;2710101.768;1226723.282;de
254330;0;SZ;1349;Wangen (SZ);Tostelweg;4;8854;0;Siebnen;2710103.389;1226697.836;de
254331;0;SZ;1349;Wangen (SZ);Tostelweg;6;8854;0;Siebnen;2710131.897;1226690.114;de
254332;0;SZ;1349;Wangen (SZ);Tostelweg;5;8854;0;Siebnen;2710141.481;1226715.859;de
254333;0;SZ;1349;Wangen (SZ);Tostelweg;8;8854;0;Siebnen;2710148.133;1226688.984;de
254334;0;SZ;1349;Wangen (SZ);Tostelweg;10;8854;0;Siebnen;2710171.927;1226680.831;de
254335;0;SZ;1349;Wangen (SZ);Tostelweg;9a;8854;0;Siebnen;2710186.592;1226697.901;de
254336;0;SZ;1349;Wangen (SZ);Tostelweg;9b;8854;0;Siebnen;2710188.451;1226703.643;de
254337;0;SZ;1349;Wangen (SZ);Tostelweg;9c;8854;0;Siebnen;2710193.733;1226709.204;de
254338;0;SZ;1349;Wangen (SZ);Tostelweg;7c;8854;0;Siebnen;2710166.508;1226717.331;de
254339;0;SZ;1349;Wangen (SZ);Tostelweg;7b;8854;0;Siebnen;2710164.533;1226711.303;de
254340;0;SZ;1349;Wangen (SZ);Tostelweg;7a;8854;0;Siebnen;2710162.625;1226705.482;de
254341;0;SZ;1349;Wangen (SZ);Kreuzstrasse;41;8854;0;Siebnen;2710144.698;1226855.892;de
254342;0;SZ;1349;Wangen (SZ);Kreuzstrasse;39;8854;0;Siebnen;2710160.892;1226851.356;de
254343;0;SZ;1349;Wangen (SZ);Kreuzstrasse;39a;8854;0;Siebnen;2710157.183;1226836.394;de
254344;0;SZ;1349;Wangen (SZ);Kreuzstrasse;37;8854;0;Siebnen;2710176.56;1226846.857;de
254345;0;SZ;1349;Wangen (SZ);Kreuzstrasse;37a;8854;0;Siebnen;2710174.29;1226831.71;de
254346;0;SZ;1349;Wangen (SZ);Kreuzstrasse;35;8854;0;Siebnen;2710196.596;1226840.9;de
254347;0;SZ;1349;Wangen (SZ);Kreuzstrasse;33;8854;0;Siebnen;2710206.469;1226837.98;de
254348;0;SZ;1349;Wangen (SZ);Kreuzstrasse;31;8854;0;Siebnen;2710233.733;1226826.131;de
254349;0;SZ;1349;Wangen (SZ);Flurweg;10;8854;0;Siebnen;2710147.155;1226744.824;de
254356;0;SZ;1349;Wangen (SZ);Zürcherstrasse;99;8855;0;Wangen SZ;2708896.632;1227844.732;de
254364;0;SZ;1349;Wangen (SZ);Falkenstrasse;15;8854;0;Siebnen;2709556.428;1226922.046;de
254365;0;SZ;1349;Wangen (SZ);Falkenstrasse;14;8854;0;Siebnen;2709644.313;1226851.793;de
254366;0;SZ;1349;Wangen (SZ);Falkenstrasse;12;8854;0;Siebnen;2709654.577;1226848.09;de
254367;0;SZ;1349;Wangen (SZ);Falkenstrasse;7;8854;0;Siebnen;2709809.145;1226802.905;de
254368;0;SZ;1349;Wangen (SZ);Falkenstrasse;8;8854;0;Siebnen;2709951.954;1226748.802;de
254369;0;SZ;1349;Wangen (SZ);Falkenstrasse;6;8854;0;Siebnen;2709963.246;1226725.503;de
254370;0;SZ;1349;Wangen (SZ);Falkenstrasse;4;8854;0;Siebnen;2709976.799;1226704.843;de
254371;0;SZ;1349;Wangen (SZ);Mühlestrasse;27;8854;0;Siebnen;2710013.105;1226657.594;de
254372;0;SZ;1349;Wangen (SZ);Falkenstrasse;1;8854;0;Siebnen;2709975.941;1226640.552;de
254373;0;SZ;1349;Wangen (SZ);Mühlestrasse;21;8854;0;Siebnen;2709982.751;1226578.325;de
