EGID;EDID;GDEKT;GDENR;GDENAME;STRNAME;DEINR;PLZ4;PLZZ;PLZNAME;GKODE;GKODN;STRSP
3145524;0;AR;3025;Trogen;Bergstrasse;27;9043;0;Trogen;2752718.472;1252548.032;de
3145525;0;AR;3025;Trogen;Berg;35a;9043;0;Trogen;2752794;1252472;de
3145526;0;AR;3025;Trogen;Berg;35b;9043;0;Trogen;2752800;1252472;de
3145527;0;AR;3025;Trogen;Berg;35c;9043;0;Trogen;2752806;1252473;de
3145528;0;AR;3025;Trogen;Berg;37b;9043;0;Trogen;2752827;1252475;de
3145529;0;AR;3025;Trogen;Berg;37c;9043;0;Trogen;2752833;1252476;de
3145530;0;AR;3025;Trogen;Speicherstrasse;10;9043;0;Trogen;2752648.888;1252714.646;de
3145531;0;AR;3025;Trogen;Niderenweg;17;9043;0;Trogen;2752769.117;1253084.477;de
3145532;0;AR;3025;Trogen;Niderenweg;8;9043;0;Trogen;2752856.339;1253059.939;de
3145533;0;AR;3025;Trogen;Niderenweg;6;9043;0;Trogen;2752872.3;1253054.163;de
